C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:7    
D5FF  0D 78 06  ORA $0678 = AA                  A:55 X:33 Y:B8 P:64 SP:FB CYC:6376 
D602  20 C0 F7  JSR $F7C0                       A:FF X:33 Y:B8 P:E4 SP:FB CYC:6380 
F7C0  B0 09     BCS $F7CB                       A:FF X:33 Y:B8 P:E4 SP:F9 CYC:6386 
F7C2  10 07     BPL $F7CB                       A:FF X:33 Y:B8 P:E4 SP:F9 CYC:6388 
F7C4  C9 FF     CMP #$FF                        A:FF X:33 Y:B8 P:E4 SP:F9 CYC:6390 
F7C6  D0 03     BNE $F7CB                       A:FF X:33 Y:B8 P:67 SP:F9 CYC:6392 
F7C8  50 01     BVC $F7CB                       A:FF X:33 Y:B8 P:67 SP:F9 CYC:6394 
F7CA  60        RTS                             A:FF X:33 Y:B8 P:67 SP:F9 CYC:6396 
D605  C8        INY                             A:FF X:33 Y:B8 P:67 SP:FB CYC:6402 
D606  A9 00     LDA #$00                        A:FF X:33 Y:B9 P:E5 SP:FB CYC:6404 
D608  8D 78 06  STA $0678 = AA                  A:00 X:33 Y:B9 P:67 SP:FB CYC:6406 
D60B  20 CE F7  JSR $F7CE                       A:00 X:33 Y:B9 P:67 SP:FB CYC:6410 
F7CE  38        SEC                             A:00 X:33 Y:B9 P:67 SP:F9 CYC:6416 
F7CF  B8        CLV                             A:00 X:33 Y:B9 P:67 SP:F9 CYC:6418 
F7D0  A9 00     LDA #$00                        A:00 X:33 Y:B9 P:27 SP:F9 CYC:6420 
F7D2  60        RTS                             A:00 X:33 Y:B9 P:27 SP:F9 CYC:6422 
D60E  0D 78 06  ORA $0678 = 00                  A:00 X:33 Y:B9 P:27 SP:FB CYC:6428 
D611  20 D3 F7  JSR $F7D3                       A:00 X:33 Y:B9 P:27 SP:FB CYC:6432 
F7D3  D0 07     BNE $F7DC                       A:00 X:33 Y:B9 P:27 SP:F9 CYC:6438 
F7D5  70 05     BVS $F7DC                       A:00 X:33 Y:B9 P:27 SP:F9 CYC:6440 
F7D7  90 03     BCC $F7DC                       A:00 X:33 Y:B9 P:27 SP:F9 CYC:6442 
F7D9  30 01     BMI $F7DC                       A:00 X:33 Y:B9 P:27 SP:F9 CYC:6444 
F7DB  60        RTS                             A:00 X:33 Y:B9 P:27 SP:F9 CYC:6446 
D614  C8        INY                             A:00 X:33 Y:B9 P:27 SP:FB CYC:6452 
D615  A9 AA     LDA #$AA                        A:00 X:33 Y:BA P:A5 SP:FB CYC:6454 
D617  8D 78 06  STA $0678 = 00                  A:AA X:33 Y:BA P:A5 SP:FB CYC:6456 
D61A  20 DF F7  JSR $F7DF                       A:AA X:33 Y:BA P:A5 SP:FB CYC:6460 
F7DF  18        CLC                             A:AA X:33 Y:BA P:A5 SP:F9 CYC:6466 
F7E0  24 01     BIT $01 = FF                    A:AA X:33 Y:BA P:A4 SP:F9 CYC:6468 
F7E2  A9 55     LDA #$55                        A:AA X:33 Y:BA P:E4 SP:F9 CYC:6471 
F7E4  60        RTS                             A:55 X:33 Y:BA P:64 SP:F9 CYC:6473 
D61D  2D 78 06  AND $0678 = AA                  A:55 X:33 Y:BA P:64 SP:FB CYC:6479 
D620  20 E5 F7  JSR $F7E5                       A:00 X:33 Y:BA P:66 SP:FB CYC:6483 
F7E5  D0 07     BNE $F7EE                       A:00 X:33 Y:BA P:66 SP:F9 CYC:6489 
F7E7  50 05     BVC $F7EE                       A:00 X:33 Y:BA P:66 SP:F9 CYC:6491 
F7E9  B0 03     BCS $F7EE                       A:00 X:33 Y:BA P:66 SP:F9 CYC:6493 
F7EB  30 01     BMI $F7EE                       A:00 X:33 Y:BA P:66 SP:F9 CYC:6495 
F7ED  60        RTS                             A:00 X:33 Y:BA P:66 SP:F9 CYC:6497 
D623  C8        INY                             A:00 X:33 Y:BA P:66 SP:FB CYC:6503 
D624  A9 EF     LDA #$EF                        A:00 X:33 Y:BB P:E4 SP:FB CYC:6505 
D626  8D 78 06  STA $0678 = AA                  A:EF X:33 Y:BB P:E4 SP:FB CYC:6507 
D629  20 F1 F7  JSR $F7F1                       A:EF X:33 Y:BB P:E4 SP:FB CYC:6511 
F7F1  38        SEC                             A:EF X:33 Y:BB P:E4 SP:F9 CYC:6517 
F7F2  B8        CLV                             A:EF X:33 Y:BB P:E5 SP:F9 CYC:6519 
F7F3  A9 F8     LDA #$F8                        A:EF X:33 Y:BB P:A5 SP:F9 CYC:6521 
F7F5  60        RTS                             A:F8 X:33 Y:BB P:A5 SP:F9 CYC:6523 
D62C  2D 78 06  AND $0678 = EF                  A:F8 X:33 Y:BB P:A5 SP:FB CYC:6529 
D62F  20 F6 F7  JSR $F7F6                       A:E8 X:33 Y:BB P:A5 SP:FB CYC:6533 
F7F6  90 09     BCC $F801                       A:E8 X:33 Y:BB P:A5 SP:F9 CYC:6539 
F7F8  10 07     BPL $F801                       A:E8 X:33 Y:BB P:A5 SP:F9 CYC:6541 
F7FA  C9 E8     CMP #$E8                        A:E8 X:33 Y:BB P:A5 SP:F9 CYC:6543 
F7FC  D0 03     BNE $F801                       A:E8 X:33 Y:BB P:27 SP:F9 CYC:6545 
F7FE  70 01     BVS $F801                       A:E8 X:33 Y:BB P:27 SP:F9 CYC:6547 
F800  60        RTS                             A:E8 X:33 Y:BB P:27 SP:F9 CYC:6549 
D632  C8        INY                             A:E8 X:33 Y:BB P:27 SP:FB CYC:6555 
D633  A9 AA     LDA #$AA                        A:E8 X:33 Y:BC P:A5 SP:FB CYC:6557 
D635  8D 78 06  STA $0678 = EF                  A:AA X:33 Y:BC P:A5 SP:FB CYC:6559 
D638  20 04 F8  JSR $F804                       A:AA X:33 Y:BC P:A5 SP:FB CYC:6563 
F804  18        CLC                             A:AA X:33 Y:BC P:A5 SP:F9 CYC:6569 
F805  24 01     BIT $01 = FF                    A:AA X:33 Y:BC P:A4 SP:F9 CYC:6571 
F807  A9 5F     LDA #$5F                        A:AA X:33 Y:BC P:E4 SP:F9 CYC:6574 
F809  60        RTS                             A:5F X:33 Y:BC P:64 SP:F9 CYC:6576 
D63B  4D 78 06  EOR $0678 = AA                  A:5F X:33 Y:BC P:64 SP:FB CYC:6582 
D63E  20 0A F8  JSR $F80A                       A:F5 X:33 Y:BC P:E4 SP:FB CYC:6586 
F80A  B0 09     BCS $F815                       A:F5 X:33 Y:BC P:E4 SP:F9 CYC:6592 
F80C  10 07     BPL $F815                       A:F5 X:33 Y:BC P:E4 SP:F9 CYC:6594 
F80E  C9 F5     CMP #$F5                        A:F5 X:33 Y:BC P:E4 SP:F9 CYC:6596 
F810  D0 03     BNE $F815                       A:F5 X:33 Y:BC P:67 SP:F9 CYC:6598 
F812  50 01     BVC $F815                       A:F5 X:33 Y:BC P:67 SP:F9 CYC:6600 
F814  60        RTS                             A:F5 X:33 Y:BC P:67 SP:F9 CYC:6602 
D641  C8        INY                             A:F5 X:33 Y:BC P:67 SP:FB CYC:6608 
D642  A9 70     LDA #$70                        A:F5 X:33 Y:BD P:E5 SP:FB CYC:6610 
D644  8D 78 06  STA $0678 = AA                  A:70 X:33 Y:BD P:65 SP:FB CYC:6612 
D647  20 18 F8  JSR $F818                       A:70 X:33 Y:BD P:65 SP:FB CYC:6616 
F818  38        SEC                             A:70 X:33 Y:BD P:65 SP:F9 CYC:6622 
F819  B8        CLV                             A:70 X:33 Y:BD P:65 SP:F9 CYC:6624 
F81A  A9 70     LDA #$70                        A:70 X:33 Y:BD P:25 SP:F9 CYC:6626 
F81C  60        RTS                             A:70 X:33 Y:BD P:25 SP:F9 CYC:6628 
D64A  4D 78 06  EOR $0678 = 70                  A:70 X:33 Y:BD P:25 SP:FB CYC:6634 
D64D  20 1D F8  JSR $F81D                       A:00 X:33 Y:BD P:27 SP:FB CYC:6638 
F81D  D0 07     BNE $F826                       A:00 X:33 Y:BD P:27 SP:F9 CYC:6644 
F81F  70 05     BVS $F826                       A:00 X:33 Y:BD P:27 SP:F9 CYC:6646 
F821  90 03     BCC $F826                       A:00 X:33 Y:BD P:27 SP:F9 CYC:6648 
F823  30 01     BMI $F826                       A:00 X:33 Y:BD P:27 SP:F9 CYC:6650 
F825  60        RTS                             A:00 X:33 Y:BD P:27 SP:F9 CYC:6652 
D650  C8        INY                             A:00 X:33 Y:BD P:27 SP:FB CYC:6658 
D651  A9 69     LDA #$69                        A:00 X:33 Y:BE P:A5 SP:FB CYC:6660 
D653  8D 78 06  STA $0678 = 70                  A:69 X:33 Y:BE P:25 SP:FB CYC:6662 
D656  20 29 F8  JSR $F829                       A:69 X:33 Y:BE P:25 SP:FB CYC:6666 
F829  18        CLC                             A:69 X:33 Y:BE P:25 SP:F9 CYC:6672 
F82A  24 01     BIT $01 = FF                    A:69 X:33 Y:BE P:24 SP:F9 CYC:6674 
F82C  A9 00     LDA #$00                        A:69 X:33 Y:BE P:E4 SP:F9 CYC:6677 
F82E  60        RTS                             A:00 X:33 Y:BE P:66 SP:F9 CYC:6679 
D659  6D 78 06  ADC $0678 = 69                  A:00 X:33 Y:BE P:66 SP:FB CYC:6685 
D65C  20 2F F8  JSR $F82F                       A:69 X:33 Y:BE P:24 SP:FB CYC:6689 
F82F  30 09     BMI $F83A                       A:69 X:33 Y:BE P:24 SP:F9 CYC:6695 
F831  B0 07     BCS $F83A                       A:69 X:33 Y:BE P:24 SP:F9 CYC:6697 
F833  C9 69     CMP #$69                        A:69 X:33 Y:BE P:24 SP:F9 CYC:6699 
F835  D0 03     BNE $F83A                       A:69 X:33 Y:BE P:27 SP:F9 CYC:6701 
F837  70 01     BVS $F83A                       A:69 X:33 Y:BE P:27 SP:F9 CYC:6703 
F839  60        RTS                             A:69 X:33 Y:BE P:27 SP:F9 CYC:6705 
D65F  C8        INY                             A:69 X:33 Y:BE P:27 SP:FB CYC:6711 
D660  20 3D F8  JSR $F83D                       A:69 X:33 Y:BF P:A5 SP:FB CYC:6713 
F83D  38        SEC                             A:69 X:33 Y:BF P:A5 SP:F9 CYC:6719 
F83E  24 01     BIT $01 = FF                    A:69 X:33 Y:BF P:A5 SP:F9 CYC:6721 
F840  A9 00     LDA #$00                        A:69 X:33 Y:BF P:E5 SP:F9 CYC:6724 
F842  60        RTS                             A:00 X:33 Y:BF P:67 SP:F9 CYC:6726 
D663  6D 78 06  ADC $0678 = 69                  A:00 X:33 Y:BF P:67 SP:FB CYC:6732 
D666  20 43 F8  JSR $F843                       A:6A X:33 Y:BF P:24 SP:FB CYC:6736 
F843  30 09     BMI $F84E                       A:6A X:33 Y:BF P:24 SP:F9 CYC:6742 
F845  B0 07     BCS $F84E                       A:6A X:33 Y:BF P:24 SP:F9 CYC:6744 
F847  C9 6A     CMP #$6A                        A:6A X:33 Y:BF P:24 SP:F9 CYC:6746 
F849  D0 03     BNE $F84E                       A:6A X:33 Y:BF P:27 SP:F9 CYC:6748 
F84B  70 01     BVS $F84E                       A:6A X:33 Y:BF P:27 SP:F9 CYC:6750 
F84D  60        RTS                             A:6A X:33 Y:BF P:27 SP:F9 CYC:6752 
D669  C8        INY                             A:6A X:33 Y:BF P:27 SP:FB CYC:6758 
D66A  A9 7F     LDA #$7F                        A:6A X:33 Y:C0 P:A5 SP:FB CYC:6760 
D66C  8D 78 06  STA $0678 = 69                  A:7F X:33 Y:C0 P:25 SP:FB CYC:6762 
D66F  20 51 F8  JSR $F851                       A:7F X:33 Y:C0 P:25 SP:FB CYC:6766 
F851  38        SEC                             A:7F X:33 Y:C0 P:25 SP:F9 CYC:6772 
F852  B8        CLV                             A:7F X:33 Y:C0 P:25 SP:F9 CYC:6774 
F853  A9 7F     LDA #$7F                        A:7F X:33 Y:C0 P:25 SP:F9 CYC:6776 
F855  60        RTS                             A:7F X:33 Y:C0 P:25 SP:F9 CYC:6778 
D672  6D 78 06  ADC $0678 = 7F                  A:7F X:33 Y:C0 P:25 SP:FB CYC:6784 
D675  20 56 F8  JSR $F856                       A:FF X:33 Y:C0 P:E4 SP:FB CYC:6788 
F856  10 09     BPL $F861                       A:FF X:33 Y:C0 P:E4 SP:F9 CYC:6794 
F858  B0 07     BCS $F861                       A:FF X:33 Y:C0 P:E4 SP:F9 CYC:6796 
F85A  C9 FF     CMP #$FF                        A:FF X:33 Y:C0 P:E4 SP:F9 CYC:6798 
F85C  D0 03     BNE $F861                       A:FF X:33 Y:C0 P:67 SP:F9 CYC:6800 
F85E  50 01     BVC $F861                       A:FF X:33 Y:C0 P:67 SP:F9 CYC:6802 
F860  60        RTS                             A:FF X:33 Y:C0 P:67 SP:F9 CYC:6804 
D678  C8        INY                             A:FF X:33 Y:C0 P:67 SP:FB CYC:6810 
D679  A9 80     LDA #$80                        A:FF X:33 Y:C1 P:E5 SP:FB CYC:6812 
D67B  8D 78 06  STA $0678 = 7F                  A:80 X:33 Y:C1 P:E5 SP:FB CYC:6814 
D67E  20 64 F8  JSR $F864                       A:80 X:33 Y:C1 P:E5 SP:FB CYC:6818 
F864  18        CLC                             A:80 X:33 Y:C1 P:E5 SP:F9 CYC:6824 
F865  24 01     BIT $01 = FF                    A:80 X:33 Y:C1 P:E4 SP:F9 CYC:6826 
F867  A9 7F     LDA #$7F                        A:80 X:33 Y:C1 P:E4 SP:F9 CYC:6829 
F869  60        RTS                             A:7F X:33 Y:C1 P:64 SP:F9 CYC:6831 
D681  6D 78 06  ADC $0678 = 80                  A:7F X:33 Y:C1 P:64 SP:FB CYC:6837 
D684  20 6A F8  JSR $F86A                       A:FF X:33 Y:C1 P:A4 SP:FB CYC:6841 
F86A  10 09     BPL $F875                       A:FF X:33 Y:C1 P:A4 SP:F9 CYC:6847 
F86C  B0 07     BCS $F875                       A:FF X:33 Y:C1 P:A4 SP:F9 CYC:6849 
F86E  C9 FF     CMP #$FF                        A:FF X:33 Y:C1 P:A4 SP:F9 CYC:6851 
F870  D0 03     BNE $F875                       A:FF X:33 Y:C1 P:27 SP:F9 CYC:6853 
F872  70 01     BVS $F875                       A:FF X:33 Y:C1 P:27 SP:F9 CYC:6855 
F874  60        RTS                             A:FF X:33 Y:C1 P:27 SP:F9 CYC:6857 
D687  C8        INY                             A:FF X:33 Y:C1 P:27 SP:FB CYC:6863 
D688  20 78 F8  JSR $F878                       A:FF X:33 Y:C2 P:A5 SP:FB CYC:6865 
F878  38        SEC                             A:FF X:33 Y:C2 P:A5 SP:F9 CYC:6871 
F879  B8        CLV                             A:FF X:33 Y:C2 P:A5 SP:F9 CYC:6873 
F87A  A9 7F     LDA #$7F                        A:FF X:33 Y:C2 P:A5 SP:F9 CYC:6875 
F87C  60        RTS                             A:7F X:33 Y:C2 P:25 SP:F9 CYC:6877 
D68B  6D 78 06  ADC $0678 = 80                  A:7F X:33 Y:C2 P:25 SP:FB CYC:6883 
D68E  20 7D F8  JSR $F87D                       A:00 X:33 Y:C2 P:27 SP:FB CYC:6887 
F87D  D0 07     BNE $F886                       A:00 X:33 Y:C2 P:27 SP:F9 CYC:6893 
F87F  30 05     BMI $F886                       A:00 X:33 Y:C2 P:27 SP:F9 CYC:6895 
F881  70 03     BVS $F886                       A:00 X:33 Y:C2 P:27 SP:F9 CYC:6897 
F883  90 01     BCC $F886                       A:00 X:33 Y:C2 P:27 SP:F9 CYC:6899 
F885  60        RTS                             A:00 X:33 Y:C2 P:27 SP:F9 CYC:6901 
D691  C8        INY                             A:00 X:33 Y:C2 P:27 SP:FB CYC:6907 
D692  A9 40     LDA #$40                        A:00 X:33 Y:C3 P:A5 SP:FB CYC:6909 
D694  8D 78 06  STA $0678 = 80                  A:40 X:33 Y:C3 P:25 SP:FB CYC:6911 
D697  20 89 F8  JSR $F889                       A:40 X:33 Y:C3 P:25 SP:FB CYC:6915 
F889  24 01     BIT $01 = FF                    A:40 X:33 Y:C3 P:25 SP:F9 CYC:6921 
F88B  A9 40     LDA #$40                        A:40 X:33 Y:C3 P:E5 SP:F9 CYC:6924 
F88D  60        RTS                             A:40 X:33 Y:C3 P:65 SP:F9 CYC:6926 
D69A  CD 78 06  CMP $0678 = 40                  A:40 X:33 Y:C3 P:65 SP:FB CYC:6932 
D69D  20 8E F8  JSR $F88E                       A:40 X:33 Y:C3 P:67 SP:FB CYC:6936 
F88E  30 07     BMI $F897                       A:40 X:33 Y:C3 P:67 SP:F9 CYC:6942 
F890  90 05     BCC $F897                       A:40 X:33 Y:C3 P:67 SP:F9 CYC:6944 
F892  D0 03     BNE $F897                       A:40 X:33 Y:C3 P:67 SP:F9 CYC:6946 
F894  50 01     BVC $F897                       A:40 X:33 Y:C3 P:67 SP:F9 CYC:6948 
F896  60        RTS                             A:40 X:33 Y:C3 P:67 SP:F9 CYC:6950 
D6A0  C8        INY                             A:40 X:33 Y:C3 P:67 SP:FB CYC:6956 
D6A1  48        PHA                             A:40 X:33 Y:C4 P:E5 SP:FB CYC:6958 
D6A2  A9 3F     LDA #$3F                        A:40 X:33 Y:C4 P:E5 SP:FA CYC:6961 
D6A4  8D 78 06  STA $0678 = 40                  A:3F X:33 Y:C4 P:65 SP:FA CYC:6963 
D6A7  68        PLA                             A:3F X:33 Y:C4 P:65 SP:FA CYC:6967 
D6A8  20 9A F8  JSR $F89A                       A:40 X:33 Y:C4 P:65 SP:FB CYC:6971 
F89A  B8        CLV                             A:40 X:33 Y:C4 P:65 SP:F9 CYC:6977 
F89B  60        RTS                             A:40 X:33 Y:C4 P:25 SP:F9 CYC:6979 
D6AB  CD 78 06  CMP $0678 = 3F                  A:40 X:33 Y:C4 P:25 SP:FB CYC:6985 
D6AE  20 9C F8  JSR $F89C                       A:40 X:33 Y:C4 P:25 SP:FB CYC:6989 
F89C  F0 07     BEQ $F8A5                       A:40 X:33 Y:C4 P:25 SP:F9 CYC:6995 
F89E  30 05     BMI $F8A5                       A:40 X:33 Y:C4 P:25 SP:F9 CYC:6997 
F8A0  90 03     BCC $F8A5                       A:40 X:33 Y:C4 P:25 SP:F9 CYC:6999 
F8A2  70 01     BVS $F8A5                       A:40 X:33 Y:C4 P:25 SP:F9 CYC:7001 
F8A4  60        RTS                             A:40 X:33 Y:C4 P:25 SP:F9 CYC:7003 
D6B1  C8        INY                             A:40 X:33 Y:C4 P:25 SP:FB CYC:7009 
D6B2  48        PHA                             A:40 X:33 Y:C5 P:A5 SP:FB CYC:7011 
D6B3  A9 41     LDA #$41                        A:40 X:33 Y:C5 P:A5 SP:FA CYC:7014 
D6B5  8D 78 06  STA $0678 = 3F                  A:41 X:33 Y:C5 P:25 SP:FA CYC:7016 
D6B8  68        PLA                             A:41 X:33 Y:C5 P:25 SP:FA CYC:7020 
D6B9  CD 78 06  CMP $0678 = 41                  A:40 X:33 Y:C5 P:25 SP:FB CYC:7024 
D6BC  20 A8 F8  JSR $F8A8                       A:40 X:33 Y:C5 P:A4 SP:FB CYC:7028 
F8A8  F0 05     BEQ $F8AF                       A:40 X:33 Y:C5 P:A4 SP:F9 CYC:7034 
F8AA  10 03     BPL $F8AF                       A:40 X:33 Y:C5 P:A4 SP:F9 CYC:7036 
F8AC  10 01     BPL $F8AF                       A:40 X:33 Y:C5 P:A4 SP:F9 CYC:7038 
F8AE  60        RTS                             A:40 X:33 Y:C5 P:A4 SP:F9 CYC:7040 
D6BF  C8        INY                             A:40 X:33 Y:C5 P:A4 SP:FB CYC:7046 
D6C0  48        PHA                             A:40 X:33 Y:C6 P:A4 SP:FB CYC:7048 
D6C1  A9 00     LDA #$00                        A:40 X:33 Y:C6 P:A4 SP:FA CYC:7051 
D6C3  8D 78 06  STA $0678 = 41                  A:00 X:33 Y:C6 P:26 SP:FA CYC:7053 
D6C6  68        PLA                             A:00 X:33 Y:C6 P:26 SP:FA CYC:7057 
D6C7  20 B2 F8  JSR $F8B2                       A:40 X:33 Y:C6 P:24 SP:FB CYC:7061 
F8B2  A9 80     LDA #$80                        A:40 X:33 Y:C6 P:24 SP:F9 CYC:7067 
F8B4  60        RTS                             A:80 X:33 Y:C6 P:A4 SP:F9 CYC:7069 
D6CA  CD 78 06  CMP $0678 = 00                  A:80 X:33 Y:C6 P:A4 SP:FB CYC:7075 
D6CD  20 B5 F8  JSR $F8B5                       A:80 X:33 Y:C6 P:A5 SP:FB CYC:7079 
F8B5  F0 05     BEQ $F8BC                       A:80 X:33 Y:C6 P:A5 SP:F9 CYC:7085 
F8B7  10 03     BPL $F8BC                       A:80 X:33 Y:C6 P:A5 SP:F9 CYC:7087 
F8B9  90 01     BCC $F8BC                       A:80 X:33 Y:C6 P:A5 SP:F9 CYC:7089 
F8BB  60        RTS                             A:80 X:33 Y:C6 P:A5 SP:F9 CYC:7091 
D6D0  C8        INY                             A:80 X:33 Y:C6 P:A5 SP:FB CYC:7097 
D6D1  48        PHA                             A:80 X:33 Y:C7 P:A5 SP:FB CYC:7099 
D6D2  A9 80     LDA #$80                        A:80 X:33 Y:C7 P:A5 SP:FA CYC:7102 
D6D4  8D 78 06  STA $0678 = 00                  A:80 X:33 Y:C7 P:A5 SP:FA CYC:7104 
D6D7  68        PLA                             A:80 X:33 Y:C7 P:A5 SP:FA CYC:7108 
D6D8  CD 78 06  CMP $0678 = 80                  A:80 X:33 Y:C7 P:A5 SP:FB CYC:7112 
D6DB  20 BF F8  JSR $F8BF                       A:80 X:33 Y:C7 P:27 SP:FB CYC:7116 
F8BF  D0 05     BNE $F8C6                       A:80 X:33 Y:C7 P:27 SP:F9 CYC:7122 
F8C1  30 03     BMI $F8C6                       A:80 X:33 Y:C7 P:27 SP:F9 CYC:7124 
F8C3  90 01     BCC $F8C6                       A:80 X:33 Y:C7 P:27 SP:F9 CYC:7126 
F8C5  60        RTS                             A:80 X:33 Y:C7 P:27 SP:F9 CYC:7128 
D6DE  C8        INY                             A:80 X:33 Y:C7 P:27 SP:FB CYC:7134 
D6DF  48        PHA                             A:80 X:33 Y:C8 P:A5 SP:FB CYC:7136 
D6E0  A9 81     LDA #$81                        A:80 X:33 Y:C8 P:A5 SP:FA CYC:7139 
D6E2  8D 78 06  STA $0678 = 80                  A:81 X:33 Y:C8 P:A5 SP:FA CYC:7141 
D6E5  68        PLA                             A:81 X:33 Y:C8 P:A5 SP:FA CYC:7145 
D6E6  CD 78 06  CMP $0678 = 81                  A:80 X:33 Y:C8 P:A5 SP:FB CYC:7149 
D6E9  20 C9 F8  JSR $F8C9                       A:80 X:33 Y:C8 P:A4 SP:FB CYC:7153 
F8C9  B0 05     BCS $F8D0                       A:80 X:33 Y:C8 P:A4 SP:F9 CYC:7159 
F8CB  F0 03     BEQ $F8D0                       A:80 X:33 Y:C8 P:A4 SP:F9 CYC:7161 
F8CD  10 01     BPL $F8D0                       A:80 X:33 Y:C8 P:A4 SP:F9 CYC:7163 
F8CF  60        RTS                             A:80 X:33 Y:C8 P:A4 SP:F9 CYC:7165 
D6EC  C8        INY                             A:80 X:33 Y:C8 P:A4 SP:FB CYC:7171 
D6ED  48        PHA                             A:80 X:33 Y:C9 P:A4 SP:FB CYC:7173 
D6EE  A9 7F     LDA #$7F                        A:80 X:33 Y:C9 P:A4 SP:FA CYC:7176 
D6F0  8D 78 06  STA $0678 = 81                  A:7F X:33 Y:C9 P:24 SP:FA CYC:7178 
D6F3  68        PLA                             A:7F X:33 Y:C9 P:24 SP:FA CYC:7182 
D6F4  CD 78 06  CMP $0678 = 7F                  A:80 X:33 Y:C9 P:A4 SP:FB CYC:7186 
D6F7  20 D3 F8  JSR $F8D3                       A:80 X:33 Y:C9 P:25 SP:FB CYC:7190 
F8D3  90 05     BCC $F8DA                       A:80 X:33 Y:C9 P:25 SP:F9 CYC:7196 
F8D5  F0 03     BEQ $F8DA                       A:80 X:33 Y:C9 P:25 SP:F9 CYC:7198 
F8D7  30 01     BMI $F8DA                       A:80 X:33 Y:C9 P:25 SP:F9 CYC:7200 
F8D9  60        RTS                             A:80 X:33 Y:C9 P:25 SP:F9 CYC:7202 
D6FA  C8        INY                             A:80 X:33 Y:C9 P:25 SP:FB CYC:7208 
D6FB  A9 40     LDA #$40                        A:80 X:33 Y:CA P:A5 SP:FB CYC:7210 
D6FD  8D 78 06  STA $0678 = 7F                  A:40 X:33 Y:CA P:25 SP:FB CYC:7212 
D700  20 31 F9  JSR $F931                       A:40 X:33 Y:CA P:25 SP:FB CYC:7216 
F931  24 01     BIT $01 = FF                    A:40 X:33 Y:CA P:25 SP:F9 CYC:7222 
